Date;Suburb;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Speed of maximum wind gust (km/h);Time of maximum wind gust
12/24/23;Wattle Grove;BURNT;WATTLE GROVE;CITY OF KALAMUNDA;14,08;36.00.00;0;14,02;12,07;78;01.32
1/7/24;East Rockingham;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;19,02;30.09.00;0;14,02;12,07;43;17.25
1/7/24;Rockingham;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;19,02;30.09.00;0;14,02;12,07;43;17.25
1/7/24;Jarrahdale;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;30;17.05
1/7/24;Oldbury;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;14,02;12,07;39;16.45
1/7/24;Serpentine;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;14,02;12,07;43;17.25
1/4/24;Forrestdale;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;56;01.04
1/4/24;Champion Lakes;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;56;01.04
1/4/24;Armadale;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;56;01.04
12/19/23;Kalamunda;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;4,04;30.08.00;0;14,02;12,07;80;02.43
12/19/23;Kewdale;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,03;32.08.00;0;12;12,03;63;04.01
12/19/23;Welshpool;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,03;32.08.00;0;12;12,03;63;04.01
12/19/23;Wattle Grove;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,04;30.08.00;0;14,02;12,07;80;02.43
12/19/23;Belmont;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;41;07.10
2/13/24;Gosnells;BURNT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;14,02;12,04;52;21.22
1/9/24;Yanchep;BURNT;Yanchep National Park;CITY OF WANNEROO;16,04;31.09.00;0;14,02;12,07;48;15.25
1/9/24;Wanneroo;BURNT;Yanchep National Park;CITY OF WANNEROO;18,01;30.06.00;0;12,04;13;48;15.27
1/23/24;Gnangara;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;16,06;27.07.00;0;9,04;13;39;13.52
1/23/24;Wanneroo;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;16,06;27.07.00;0;9,04;13;39;13.52
1/23/24;Pinjar;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;13,06;29.09.00;0;9,04;13;48;16.05
12/6/23;South Lake;BURNT;Lake Muir Nature Reserve;Shire of Manjimup;16,06;33;0;7,02;13,01;48;16.06
12/20/23;The Vines;BURNT;THE VINES;CITY OF SWAN;20,01;37.05.00;0;14,02;11,03;70;23.54
12/27/23;Mundaring;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,06;28;0;14,02;12,07;50;23.18
12/27/23;Parkerville;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,06;28;0;14,02;12,07;50;23.18
12/27/23;Jarrahdale;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;16,09;28.02.00;0;8,04;12,07;37;14.04
12/27/23;Keysbrook;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;14,05;27.05.00;0;14,02;12,07;52;NULL
12/27/23;Serpentine;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;17,09;24.02.00;0;14,02;12,07;57;23.13
12/27/23;Jarrahdale;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;16,09;28.02.00;0;8,04;12,07;37;14.04
12/27/23;Keysbrook;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;14,05;27.05.00;0;14,02;12,07;52;NULL
12/27/23;Serpentine;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;17,09;24.02.00;0;14,02;12,07;57;23.13
12/27/23;Gosnells;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Champion Lakes;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Armadale;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Southern River;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Gosnells;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Champion Lakes;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Armadale;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
12/27/23;Southern River;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;57;23.51
2/14/24;Mundaring;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,07;63;04.20
2/14/24;Parkerville;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,07;63;04.20
1/24/24;South Lake;BURNT;Lake Muir Nature Reserve;SHIRE OF MANJIMUP;16,08;31.01.00;0;8,06;12,09;52;14.38
1/24/24;Gnangara;BURNT;MELALEUCA and LEXIA;CITY OF SWAN;17,05;28.02.00;0;8,06;12,09;46;16.00
1/24/24;Lexia;BURNT;MELALEUCA and LEXIA;CITY OF SWAN;15,06;31.09.00;0;8,06;12,09;44;14.29
12/8/23;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;52;22.39
12/8/23;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;52;22.39
12/8/23;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;52;22.39
12/8/23;Bullsbrook;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;52;22.39
12/22/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/22/23;Mundaring;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Parkerville;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;89;02.02
12/22/23;Gidgegannup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Wooroloo;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Bailup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;30;11.31
12/22/23;Mundaring;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Gidgegannup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Wooroloo;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Bailup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;30;11.31
12/22/23;Mundaring;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Gidgegannup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Wooroloo;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Bailup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;30;11.31
12/22/23;Mundaring;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Gidgegannup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Wooroloo;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Bailup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;30;11.31
12/22/23;Mundaring;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Gidgegannup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Wooroloo;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Bailup;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;30;11.31
12/22/23;Mundaring;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;63;01.18
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
12/22/23;Jarrahdale;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;30;11.31
12/22/23;Keysbrook;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;52;NULL
12/22/23;Serpentine;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;28;00.15
2/9/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;19,09;42;0;14,02;12,05;33;15.34
2/9/24;Stirling;WATCH AND ACT;GREEN RANGE, KOJANEERUP SOUTH, METTLER and SOUTH STIRLING;CITY OF ALBANY;19,09;42;0;14,02;12,05;33;15.34
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Munster;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Munster;WATCH AND ACT;SPEARWOOD, MUNSTER and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Munster;WATCH AND ACT;SPEARWOOD, MUNSTER, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Coogee;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Coogee;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;18,08;43.04.00;0;14,02;12,05;46;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Coogee;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Coogee;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Spearwood;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Bibra Lake;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
2/9/24;Coogee;WATCH AND ACT;SPEARWOOD, LAKE COOGEE, BIBRA LAKE and YANGEBUP;CITY OF COCKBURN;21;42.06.00;0;12,06;12,05;44;09.21
12/18/23;Kalamunda;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Kewdale;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Wattle Grove;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Belmont;WATCH AND ACT;KEWDALE and WATTLE GROVE;CITY OF BELMONT and CITY OF KALAMUNDA;16,07;31.02.00;0;13;13,02;41;07.10
12/18/23;Kalamunda;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Kewdale;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Welshpool;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Wattle Grove;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Belmont;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;41;07.10
12/18/23;Kalamunda;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Kewdale;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;12,06;13,02;56;07.21
12/18/23;Welshpool;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Wattle Grove;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Belmont;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;41;07.10
12/18/23;Kalamunda;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Kewdale;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Welshpool;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,06;31.06.00;0;13;13,02;56;07.21
12/18/23;Wattle Grove;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,09;30.02.00;0;12,06;12,07;70;08.10
12/18/23;Belmont;WATCH AND ACT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;41;07.10
1/1/24;Jarrahdale;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;31;14.44
1/1/24;Darling Downs;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;12,06;11,08;48;14.15
1/1/24;Serpentine;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;12,06;12,07;67;19.08
1/1/24;Jarrahdale;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;31;14.44
1/1/24;Darling Downs;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;12,06;11,08;48;14.15
1/1/24;Serpentine;WATCH AND ACT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;12,06;12,07;67;19.08
1/15/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,03;38.01.00;0;12,06;12,07;43;13.19
1/15/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;22,03;34.04.00;0;11;12,01;26;13.42
1/15/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,08;36.06.00;0;11;12,01;43;11.44
1/15/24;Yanchep;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,03;38.01.00;0;12,06;12,07;43;13.19
1/15/24;Wanneroo;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;22,03;34.04.00;0;11;12,01;26;13.42
1/15/24;Pinjar;WATCH AND ACT;BAMBUN, MUCHEA, PINJAR, YANCHEP and YEAL;SHIRES OF CHITTERING and GINGIN and CITY OF WANNEROO;21,08;36.06.00;0;11;12,01;43;11.44
