Date;Suburb;Time;Status;Location;Area;Minimum temperature (�C);Maximum temperature (�C);Rainfall (mm);Evaporation (mm);Sunshine (hours);Direction of maximum wind gust;Speed of maximum wind gust (km/h);Time of maximum wind gust
1/3/24;North Perth;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Queens Park;NULL;SAFE;NULL;NULL;19,02;31.08.00;0;5,06;11,03;E;63;07.41
1/3/24;Tuart Hill;NULL;SAFE;NULL;NULL;19,01;31.06.00;0;5,06;11,03;SE;41;15.14
1/3/24;Whitby;NULL;SAFE;NULL;NULL;18,09;32;0;10;11,03;E;59;21.48
1/24/24;Bayswater;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Bickley;NULL;SAFE;NULL;NULL;14,04;29.06.00;0;10;13;WSW;43;16.00
1/24/24;Clarkson;NULL;SAFE;NULL;NULL;15,06;32.01.00;0;10;12,09;SSW;50;17.14
1/24/24;Duncraig;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Glen Forrest;NULL;SAFE;NULL;NULL;16,01;31.02.00;0;10;13;SSW;56;16.59
1/24/24;Inglewood;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Kings Park;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Mardella;NULL;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;SW;50;14.00
1/24/24;North Lake;NULL;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;SW;50;14.00
1/24/24;Port Kennedy;NULL;SAFE;NULL;NULL;18,05;24.04.00;0;10;13;S;65;21.20
1/24/24;Singleton;NULL;SAFE;NULL;NULL;18;27.03.00;0;10;13;S;48;21.28
1/24/24;Westminster;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Beaconsfield;NULL;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;SSW;52;19.38
1/24/24;Bicton;NULL;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;SSW;52;19.38
1/24/24;Clifton Park;NULL;SAFE;NULL;NULL;18;27.03.00;0;10;13;S;48;21.28
1/24/24;East Cannington;NULL;SAFE;NULL;NULL;16,08;31.01.00;0;8,06;12,09;SW;52;14.38
1/24/24;Greenwood;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Innaloo;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Leederville;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Marmion;NULL;SAFE;NULL;NULL;17,08;26.08.00;0;10;13;SSW;52;19.38
1/24/24;North Perth;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Queens Park;NULL;SAFE;NULL;NULL;16,08;31.01.00;0;8,06;12,09;SW;52;14.38
1/24/24;Tuart Hill;NULL;SAFE;NULL;NULL;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Whitby;NULL;SAFE;NULL;NULL;16,02;29.04.00;0;10;12,09;SW;50;14.00
12/8/23;Postans;10.43.00;BURNT;POSTANS;CITY OF KWINANA;13,01;26.01.00;0;7,04;13;SW;56;14.54
12/8/23;Hamersley;15.10.00;BURNT;HAMERSLEY RANGE;SHIRE OF ASHBURTON;15,02;24.07.00;0;7,04;13;S;50;16.14
12/15/23;Stratton;16.19.00;BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN;15,06;33.08.00;0;10,08;12,07;ENE;37;07.26
12/15/23;Middle Swan;16.19.00;BURNT;MIDDLE SWAN and STRATTON;CITY OF SWAN;15,06;33.08.00;0;10,08;12,07;ENE;37;07.26
12/29/23;Armadale;09.16.00;BURNT;ROLEYSTONE;CITY OF ARMADALE;17,03;33.01.00;0;14,02;11;E;61;23.59
12/29/23;Roleystone;09.16.00;BURNT;ROLEYSTONE;CITY OF ARMADALE;14;29.05.00;0;14,02;12,07;ENE;65;02.09
2/9/24;Guildford;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;ENE;46;07.17
2/9/24;Belmont;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;Ascot;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;Perth Airport;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;ENE;46;07.17
2/9/24;Redcliffe;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;South Guildford;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;18,08;43.04.00;0;14,02;12,05;ENE;46;07.17
2/9/24;South Perth;15.39.00;BURNT;ASCOT, PERTH AIRPORT, REDCLIFFE and SOUTH GUILDFORD;CITIES of BELMONT and SWAN;19,09;42;0;14,02;12,05;SW;33;15.34
2/9/24;Stratton;15.54.00;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;20,02;43.06.00;0;14,02;12,05;SW;35;16.06
2/9/24;Middle Swan;15.54.00;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;20,02;43.06.00;0;14,02;12,05;SW;35;16.06
2/9/24;Midvale;15.54.00;BURNT;STRATTON, MIDDLE SWAN and MIDVALE;CITY OF SWAN;23;43.09.00;0;14,02;12,07;ESE;52;04.23
2/9/24;Jarrahdale;16.02.00;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,02;43.06.00;0;14,02;12,05;SW;35;16.06
2/9/24;Casuarina;16.02.00;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,06;41.03.00;0;14,02;12,07;S;31;16.25
2/9/24;Oldbury;16.02.00;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;21;42.06.00;0;14,02;12,05;NE;44;09.21
2/9/24;Serpentine;16.02.00;BURNT;CASUARINA and OLDBURY;CITY OF KWINANA and SHIRE OF SERPENTINE JARRAHDALE;20,06;41.03.00;0;14,02;12,07;S;31;16.25
2/23/24;Eglinton;09.50.00;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;17,09;37.07.00;0;9;12,01;ENE;39;05.41
2/23/24;Yanchep;09.50.00;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;18,08;39.09.00;0;14,02;12,07;ENE;52;09.30
2/23/24;Wanneroo;09.50.00;BURNT;EGLINTON and YANCHEP;CITY OF WANNEROO;17,09;37.07.00;0;9;12,01;ENE;39;05.41
1/5/24;East Rockingham;15.36.00;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;17;28.07.00;0;14,02;12,07;SSW;52;16.34
1/5/24;Rockingham;15.36.00;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;17;28.07.00;0;14,02;12,07;SSW;52;16.34
1/19/24;Hamersley;15.22.00;BURNT;NANUTARRA and HAMERSLEY RANGE;SHIRE OF ASHBURTON;21,04;27.06.00;0;10,02;12,08;SW;37;14.14
1/19/24;Yanchep;15.44.00;BURNT;BAMBUN, MUCHEA, YANCHEP and YEAL;CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING;20,05;NULL;0;14,02;12,07;E;52;NULL
1/19/24;Wanneroo;15.44.00;BURNT;BAMBUN, MUCHEA, YANCHEP and YEAL;CITY OF WANNEROO and the SHIRES OF GINGIN and CHITTERING;21,04;27.06.00;0;10,02;12,08;SW;37;14.14
12/4/23;Wanneroo;14.51.00;BURNT;JANDABUP and MARIGINIUP;CITY OF WANNEROO;18,04;26.05.00;0;8;11,08;SSW;33;15.57
12/4/23;Mariginiup;14.51.00;BURNT;JANDABUP and MARIGINIUP;CITY OF WANNEROO;16,05;29.07.00;0;14,02;11,08;WSW;48;14.52
12/11/23;South Lake;08.58.00;BURNT;Lake Muir Nature Reserve;Shire of Manjimup;15,02;33.09.00;0;10,04;13,02;E;61;06.34
12/25/23;The Spectacles;07.56.00;BURNT;POSTANS and THE SPECTACLES;CITY OF KWINANA;20,01;36.02.00;0;14,02;12;SW;41;15.11
12/25/23;Postans;07.56.00;BURNT;POSTANS and THE SPECTACLES;CITY OF KWINANA;20;37.05.00;0;9,04;12;SW;41;16.16
2/5/24;Swan View;11.36.00;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;13,06;28.07.00;0;14,02;12,07;ESE;44;01.49
2/5/24;Stratton;11.36.00;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;14,09;28.09.00;0;10;12,07;ENE;31;08.12
2/5/24;Midvale;11.36.00;BURNT;STRATTON and parts of MIDVALE and SWAN VIEW;CITY OF SWAN;13,06;28.07.00;0;14,02;12,07;ESE;44;01.49
2/12/24;Bullsbrook;15.27.00;BURNT;BULLSBROOK;CITY OF SWAN;17;38.01.00;0;14,02;12,04;ENE;54;22.58
2/19/24;Karrinyup;08.35.00;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;NE;35;10.57
2/19/24;Gwelup;08.35.00;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;NE;35;10.57
2/19/24;Stirling;08.35.00;BURNT;GWELUP and KARRINYUP;CITY OF STIRLING;;42.03.00;0;13,06;5,05;NE;35;10.57
1/1/24;Jarrahdale;19.53.00;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,01;30.09.00;0;9;11,08;WSW;31;14.44
1/1/24;Darling Downs;19.53.00;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;16;27.08.00;0;14,02;11,08;SW;48;14.15
1/1/24;Serpentine;19.53.00;BURNT;DARLING DOWNS;SHIRE OF SERPENTINE-JARRAHDALE;17,09;24.00.00;0;14,02;12,07;SSW;67;19.08
1/15/24;Gnangara;10.56.00;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;22,03;34.04.00;0;11;12,01;WSW;26;13.42
1/15/24;Wanneroo;10.56.00;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;22,03;34.04.00;0;11;12,01;WSW;26;13.42
1/15/24;Pinjar;10.56.00;BURNT;Gnangara-Moore River State Forest near Pinjar;CITY OF WANNEROO and SHIRE OF CHITTERING;21,08;36.06.00;0;11;12,01;W;43;11.44
1/15/24;Jarrahdale;20.15.00;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;21,02;38.01.00;0;11;12,01;W;30;12.59
1/15/24;Oakford;20.15.00;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;23,01;34.05.00;0;14,02;12,01;N;31;10.34
1/15/24;Serpentine;20.15.00;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;22;33.01.00;0;14,02;12,07;N;31;07.56
12/9/23;Mandogalup;10.54.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;3,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;The Spectacles;10.54.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;Anketell;10.54.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;Postans;10.54.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,05;29;0;10,02;13;E;52;07.48
12/9/23;Mandogalup;11.07.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;3,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;The Spectacles;11.07.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;Anketell;11.07.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,02;28.08.00;0;14,02;13;ESE;52;13.07
12/9/23;Postans;11.07.00;BURNT;POSTANS, MANDOGALUP and ANKETELL;CITY OF KWINANA;13,05;29;0;10,02;13;E;52;07.48
12/9/23;Ellenbrook;23.36.00;BURNT;ELLENBROOK;CITY OF SWAN;13,08;28.08.00;0;10,02;13;ESE;39;14.40
2/10/24;Bullsbrook;10.28.00;BURNT;BULLSBROOK;CITY OF SWAN;18,08;44.02.00;0;14,02;12,05;SW;44;15.43
2/10/24;Spearwood;11.22.00;BURNT;SPEARWOOD and LAKE COOGEE;CITY OF COCKBURN;20,07;42.06.00;0;14,02;12,05;W;48;14.51
2/10/24;Coogee;11.22.00;BURNT;SPEARWOOD and LAKE COOGEE;CITY OF COCKBURN;20,07;42.06.00;0;14,02;12,05;W;48;14.51
1/13/24;Jarrahdale;08.19.00;BURNT;JARRAHDALE;SHIRE OF SERPENTINE-JARRAHDALE;23,05;41.02.00;0;11;11,03;E;37;00.19
1/13/24;Oakford;08.19.00;BURNT;OAKFORD;SHIRE OF SERPENTINE-JARRAHDALE;23,06;40.04.00;1;14,02;11,03;ENE;44;00.43
1/13/24;Serpentine;08.19.00;BURNT;SERPENTINE;SHIRE OF SERPENTINE-JARRAHDALE;23,06;36.07.00;0;14,02;12,07;E;41;00.23
1/13/24;Success;14.41.00;BURNT;BEELIAR and SUCCESS;CITY OF COCKBURN;23,06;40.04.00;1;14,02;11,03;ENE;44;00.43
1/13/24;Beeliar;14.41.00;BURNT;BEELIAR and SUCCESS;CITY OF COCKBURN;23,06;40.04.00;1;14,02;11,03;ENE;44;00.43
12/10/23;Bullsbrook;11.42.00;BURNT;BULLSBROOK;CITY OF SWAN;14,05;31.05.00;0;14,02;13,03;SE;50;16.09
12/10/23;Jarrahdale;16.47.00;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;14,04;31.03.00;0;10,08;13,03;E;52;NULL
12/10/23;Wellard;16.47.00;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;15;31.04.00;0;14,02;12,07;ESE;50;00.10
12/10/23;Oldbury;16.47.00;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;14,02;31.02.00;0;14,02;13,03;E;52;00.13
12/10/23;Serpentine;16.47.00;BURNT;OLDBURY and WELLARD;SHIRE OF SERPENTINE-JARRAHDALE and the CITY OF KWINANA;15;31.04.00;0;14,02;12,07;ESE;50;00.10
12/17/23;Bullsbrook;16.59.00;BURNT;BULLSBROOK;CITY OF SWAN;18,07;35.02.00;0;14,02;13,02;ENE;54;22.38
12/24/23;Kalamunda;19.07.00;BURNT;WATTLE GROVE;CITY OF KALAMUNDA;14,08;36.00.00;0;14,02;12,07;E;78;01.32
12/24/23;Wattle Grove;19.07.00;BURNT;WATTLE GROVE;CITY OF KALAMUNDA;14,08;36.00.00;0;14,02;12,07;E;78;01.32
1/7/24;East Rockingham;23.22.00;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;19,02;30.09.00;0;14,02;12,07;SSW;43;17.25
1/7/24;Rockingham;23.22.00;BURNT;EAST ROCKINGHAM;CITY OF ROCKINGHAM;19,02;30.09.00;0;14,02;12,07;SSW;43;17.25
1/7/24;Jarrahdale;06.27.00;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,09;37.03.00;0;9,02;12,07;SW;30;17.05
1/7/24;Oldbury;06.27.00;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;16,07;35.01.00;0;14,02;12,07;SSW;39;16.45
1/7/24;Serpentine;06.27.00;BURNT;OLDBURY;SHIRE OF SERPENTINE-JARRAHDALE;19,02;30.09.00;0;14,02;12,07;SSW;43;17.25
1/4/24;Forrestdale;10.09.00;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;ESE;56;01.04
1/4/24;Champion Lakes;10.09.00;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;ESE;56;01.04
1/4/24;Armadale;10.09.00;BURNT;CHAMPION LAKES, SEVILLE GROVE and FORRESTDALE;CITY OF ARMADALE;16,04;31.06.00;0;14,02;13,01;ESE;56;01.04
12/19/23;Kalamunda;08.13.00;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;4,04;30.08.00;0;14,02;12,07;E;80;02.43
12/19/23;Kewdale;08.13.00;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,03;32.08.00;0;12;12,03;E;63;04.01
12/19/23;Welshpool;08.13.00;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,03;32.08.00;0;12;12,03;E;63;04.01
12/19/23;Wattle Grove;08.13.00;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;14,04;30.08.00;0;14,02;12,07;E;80;02.43
12/19/23;Belmont;08.13.00;BURNT;KEWDALE, WATTLE GROVE and WELSHPOOL;CITIES OF BELMONT, CANNING and KALAMUNDA;16,07;31.02.00;0;13;13,02;ESE;41;07.10
2/13/24;Gosnells;14.59.00;BURNT;MARTIN;CITY OF GOSNELLS;18,08;36.01.00;0;14,02;12,04;E;52;21.22
1/9/24;Yanchep;08.40.00;BURNT;Yanchep National Park;CITY OF WANNEROO;16,04;31.09.00;0;14,02;12,07;SSW;48;15.25
1/9/24;Wanneroo;08.40.00;BURNT;Yanchep National Park;CITY OF WANNEROO;18,01;30.06.00;0;12,04;13;SW;48;15.27
1/23/24;Gnangara;10.42.00;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;16,06;27.07.00;0;9,04;13;S;39;13.52
1/23/24;Wanneroo;10.42.00;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;16,06;27.07.00;0;9,04;13;S;39;13.52
1/23/24;Pinjar;10.42.00;BURNT;MUCHEA and PINJAR;SHIRE OF CHITTERING and CITY OF WANNEROO;13,06;29.09.00;0;9,04;13;SW;48;16.05
12/6/23;South Lake;11.02.00;BURNT;Lake Muir Nature Reserve;Shire of Manjimup;16,06;33;0;7,02;13,01;SW;48;16.06
12/20/23;The Vines;02.02.00;BURNT;THE VINES;CITY OF SWAN;20,01;37.05.00;0;14,02;11,03;E;70;23.54
12/27/23;Mundaring;10.12.00;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,06;28;0;14,02;12,07;E;50;23.18
12/27/23;Parkerville;10.12.00;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,06;28;0;14,02;12,07;E;50;23.18
12/27/23;Jarrahdale;10.29.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;16,09;28.02.00;0;8,04;12,07;SSW;37;14.04
12/27/23;Keysbrook;10.29.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;14,05;27.05.00;0;14,02;12,07;E;52;NULL
12/27/23;Serpentine;10.29.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;17,09;24.02.00;0;14,02;12,07;SE;57;23.13
12/27/23;Jarrahdale;11.31.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;16,09;28.02.00;0;8,04;12,07;SSW;37;14.04
12/27/23;Keysbrook;11.31.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;14,05;27.05.00;0;14,02;12,07;E;52;NULL
12/27/23;Serpentine;11.31.00;BURNT;KEYSBROOK and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;17,09;24.02.00;0;14,02;12,07;SE;57;23.13
12/27/23;Gosnells;15.46.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Champion Lakes;15.46.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Armadale;15.46.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Southern River;15.46.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Gosnells;17.11.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Champion Lakes;17.11.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Armadale;17.11.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
12/27/23;Southern River;17.11.00;BURNT;CHAMPION LAKES, GOSNELLS and SOUTHERN RIVER;CITY OF ARMADALE and CITY OF GOSNELLS;16;26.04.00;0;14,02;12,07;ESE;57;23.51
2/14/24;Mundaring;15.36.00;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,07;ESE;63;04.20
2/14/24;Parkerville;15.36.00;BURNT;PARKERVILLE;SHIRE OF MUNDARING;15,03;36.08.00;0;14,02;12,07;ESE;63;04.20
1/24/24;South Lake;10.52.00;BURNT;Lake Muir Nature Reserve;SHIRE OF MANJIMUP;16,08;31.01.00;0;8,06;12,09;SW;52;14.38
1/24/24;Gnangara;15.52.00;BURNT;MELALEUCA and LEXIA;CITY OF SWAN;17,05;28.02.00;0;8,06;12,09;SSW;46;16.00
1/24/24;Lexia;15.52.00;BURNT;MELALEUCA and LEXIA;CITY OF SWAN;15,06;31.09.00;0;8,06;12,09;SW;44;14.29
12/8/23;Bullsbrook;17.07.00;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;SE;52;22.39
12/8/23;Bullsbrook;19.04.00;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;SE;52;22.39
12/8/23;Bullsbrook;19.26.00;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;SE;52;22.39
12/8/23;Bullsbrook;20.54.00;WATCH AND ACT;BULLSBROOK;CITY OF SWAN;13,04;27.04.00;0;12,06;13;SE;52;22.39
12/22/23;Mundaring;08.40.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Parkerville;08.40.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/22/23;Mundaring;10.40.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Parkerville;10.40.00;WATCH AND ACT;PARKERVILLE;SHIRE OF MUNDARING;20,04;36.07.00;0;12,06;12,07;E;89;02.02
12/22/23;Gidgegannup;14.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Wooroloo;14.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Bailup;14.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;W;30;11.31
12/22/23;Mundaring;14.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Gidgegannup;20.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Wooroloo;20.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Bailup;20.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;17,01;32.08.00;0;11,01;11,01;W;30;11.31
12/22/23;Mundaring;20.18.00;WATCH AND ACT;BAILUP, GIDGEGANNUP and WOOROLOO;CITY OF SWAN and the SHIRE OF MUNDARING;20,08;33.04.00;0;12,06;12,07;E;63;01.18
12/22/23;Jarrahdale;20.49.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;20.49.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
12/22/23;Serpentine;20.49.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;20;28.00.00;0;12,06;12,07;E;28;00.15
12/22/23;Jarrahdale;20.57.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;18,05;32.08.00;0;12,06;12,06;W;30;11.31
12/22/23;Keysbrook;20.57.00;WATCH AND ACT;KEYSBROOK, NAMBEELUP and NORTH DANDALUP;SHIRES OF SERPENTINE-JARRAHDALE and MURRAY;21,04;32.05.00;0;12,06;12,07;E;52;NULL
